hid,did,uid,uname,ulink,checkindate,content,reply,CITY
2507911163,3543392428,3495057829,VKLifcory,http://www.xiaozhu.com/fangke/3495057829/,2016-06,超级实惠哦、跟房东聊的很开心的说，生活用品一应俱全，我不会告诉你早餐也是超级棒的！哈哈哈，加油，生意越来越好,很时髦的帅哥，走的那天也太早了，都没吃早餐，有点过意不去。,su
2507911163,3330614328,1582970735,Mr丶涵,http://www.xiaozhu.com/fangke/1582970735/,2016-06,房间虽然不大，但是很有家的感觉，很温馨，也很干净，房东人很好，早上还会叫我们一起吃早餐，很感谢这几天的照顾。,高颜值的帅哥美女哦，很有素养，愿你们在苏州玩得愉快，工作顺利！,su
2507911163,2902004662,2892414363,gwwh,http://www.xiaozhu.com/fangke/2892414363/,2016-05,房東姐姐人超好！第一天下午到，我們還一起包餃子，晚上我們晚回也給我們打電話，早餐也很好！推薦喔！,两位远到来的美女，很有素养，还留了罐可乐，，还让我们有去香港可以找她她们……很开心。希望下次还有机会接待。,su
2507911163,2766877762,2715190863,zhufangke,http://www.xiaozhu.com/fangke/2715190863/,2016-04,房东是一对情侣，很热情，有早饭。因为是自住的，所以还蛮干净的，就是洗澡水有点小。,房客人非常好，教我们并给我们做了好吃的鸡翅……，还给我们的网店很多非常好的营销建议，这些天非常愉快愉快……,su
3059294629,3253909228,3221103029,uzgz,http://www.xiaozhu.com/fangke/3221103029/,2016-06,我们是第一次到这来玩，房东很热情人很好带我们四处熟悉了下环境，周围，环境好，干净卫生，安全住着舒服房间南北通风适合居住有像家的感觉，公交出行十分便利，非常愉快的一次旅行，以后有机会还来你家住了。哈哈,房客人很好，室内卫生搞得也很干净，沟通融洽，因为是首次出租，我也免费请她游览了同里古镇，也希望有更多的旅游爱好者光临入住！,su
716534039,3755082128,3487497029,n0calg,http://www.xiaozhu.com/fangke/3487497029/,2016-07,帮儿子订的房子问过孩子了说是很干净舒服，房东见过一次人很好，离地铁也不远，孩子总结就是舒服开心谢谢房主了,,su
716534039,3486843428,3311115029,圆圆n8,http://www.xiaozhu.com/fangke/3311115029/,2016-06,第一次用小猪短租，第一次入住，订的单人间房东帮我升级了带阳台的房间，很宽敞，小区里有沙县等小吃，还有小超市，生活还算方便，也可以叫外卖。周边有乐天玛特超市，但要步行一段距离，乐购超市要乘公交几站到达。,是一位小女孩入住，感谢您的选择，入住期间有什么问题，第一时间告诉我，我会及时解决的！,su
716534039,3285200228,761614938,美美和崽崽,http://www.xiaozhu.com/fangke/761614938/,2016-06,谢谢老板和于先生的贴心款待，因为我是一个女生出行，考虑到一些不方便，特意又开了一间公寓给我。 房间干净，空气又好，每个房间都有独立的密码锁，还发现房间里有电磁炉和锅具。 住得很开心，下次来玩还会再来～谢谢。,感谢美女的认可，期待下次再来(⊙o⊙)哦！,su
716534039,2967096362,2922275063,龙珠文印社,http://www.xiaozhu.com/fangke/2922275063/,2016-05,性价比高，舒适，服务周到,感谢选择，期待下次再来(⊙o⊙)哦！,su
716534039,2330767762,2294722145,香繁到永远,http://www.xiaozhu.com/fangke/2294722145/,2016-02,房东人很好。房间干净，整洁，卫生，住的很舒适，32个赞！,帅哥，欢迎下次再来！,su
716534039,2094036881,2040986582,p2w6,http://www.xiaozhu.com/fangke/2040986582/,2016-01,感觉很棒。。。,感谢入住，欢迎下次再来！,su
716534039,1616872434,1448712435,啵啵dwy,http://www.xiaozhu.com/fangke/1448712435/,2015-09,服务很体贴，住处也很温馨，小哥人也很不错～,两位美女，感谢你们的入住，欢迎下次再来！,su
716534039,1547032034,1461130735,林广放,http://www.xiaozhu.com/fangke/1461130735/,2015-09,房东很好。房间干净，舒适，价格很赞，值！,帅气的你，下次再来哦！,su
716534039,1505684834,1461130735,林广放,http://www.xiaozhu.com/fangke/1461130735/,2015-09,房间与图片一致，感觉很好，房东很热情，视野不错，值得推荐，下次还住这的,帅哥，感谢您的认可，欢迎您下次再来！,su
716534039,1339920034,1180826135,茫然之若无,http://www.xiaozhu.com/fangke/1180826135/,2015-08,定的单人间，不错噢！房东小伙人不错,亲，在我们两室一厅订完的情况下，征得入住人同意，会出现免费升级三室一厅房间，愿开心每一天，欢迎下次再来哦！,su
716534039,1324283034,1213787505,jiminyue,http://www.xiaozhu.com/fangke/1213787505/,2015-08,房间非常干净，桌椅和床挺新的，找不到地方打电话问，房东也很耐心。环境很好，特别安静，睡得安稳，小区安全，密码锁，隔音也不错。后来有人来小区门口接我，还帮忙拿行李，特别亲切。附近的公交车也多，推荐大家来住。,亲，干净整洁是我们的必须条件，优美的环境给您带来优质的入住体验，安静和安全是我们比起快捷酒店优点哦，欢迎您以后常来！,su
716534039,1224067204,1220313105,scale,http://www.xiaozhu.com/fangke/1220313105/,2015-07,卫生挺干净，住着挺舒服,亲，感谢认可，欢迎您下次再来！,su
716534039,1181878434,1130256678,阿孝,http://www.xiaozhu.com/fangke/1130256678/,2015-06,环境很不错 卫生很好,住客素质高，房间退房后还是那么整洁，欢迎下次再来！,su
716534039,1168576174,1138680465,往事浮生,http://www.xiaozhu.com/fangke/1138680465/,2015-06,小哥人很不错 住宿也很满意,感谢您的认可与支持，欢迎下次再来！,su
716534039,754082738,749724238,liuyanjing,http://www.xiaozhu.com/fangke/749724238/,2015-03,入住满意，房间虽小，样样俱全，特别无线网很给力，门锁是密码锁，一个人住超值啊，推荐给大家！,感谢选择，欢迎下次再来！,su
716534039,749669638,748002038,苏a苏,http://www.xiaozhu.com/fangke/748002038/,2015-03,房间干净整洁安静，图片真实，房门为密码锁，密码一客一换，很安全，这点很赞！下次还会入住。,感谢您的评价，也感谢您的支持，我们会继努力做的更好，推出更多的房型，满足大家的需求，乐居短租公寓有从68元/天起的实惠单间到598元/天的新区最高档的涉外国际公寓，房型有单间、单身公寓、一室一厅 、二室一厅、三室一厅，四室两厅，地点有:苏州乐园店、狮山国际公寓店、寒山寺店、青庭国际公寓店，酒店配置，任您挑选！,su
2720580362,3990520028,1188028665,MikeYoung930,http://www.xiaozhu.com/fangke/1188028665/,2016-08,已经在另一间房那里点评过了，总之，房东很好，专程来接我们，住处离景区很近，以后有机会还会来这里住。,虽然我在外地无法亲自接待，但从联系中能感觉到小兄弟的礼貌和友善，希望你们玩的开心，下次有机会再来！,su
2720580362,3293995228,3216597029,whro,http://www.xiaozhu.com/fangke/3216597029/,2016-06,距离景区特别近，很方便游玩，停车也方便。房东家人都特别好，东北人非常热情，提供的洗漱用品非常卫生，个人感觉比一些星级酒店的还要卫生。而且住着很舒服，有回到家的感觉，以后还会再来这家，最后此次陪我一起玩的朋友们,很有素质的几个帅哥美女，感谢你们对我家的认可，能接待你们也是我们的荣幸，欢迎下次再来。,su
2720580362,2832476462,2793838763,星语星愿ft,http://www.xiaozhu.com/fangke/2793838763/,2016-05,叔叔，阿姨很热情，人超好，房间也很舒服，离景区也近下次有机会还会再去,很有素质的一家人，很好讲话，是我们遇到的最好的房客，欢迎下次再来！,su
720938939,3554378828,3403165329,黑岩石,http://www.xiaozhu.com/fangke/3403165329/,2016-06,性价比很高，位置有点远。,,su
720938939,2733299062,2691704463,pikrbm,http://www.xiaozhu.com/fangke/2691704463/,2016-04,房间性价比高，环境不错，适合商务出差，推荐！！！！,亲，我能做到的是，优质的房间和最低的价格给你，这是我们在同行中，没人能我们竞争的，感谢您的支持，欢迎下次再来(⊙o⊙)哦！,su
720938939,2707132162,2474477263,XKw7,http://www.xiaozhu.com/fangke/2474477263/,2016-04,很好。很舒服。每天都有阿姨打扫卫生。小哥很热情。 出行方便。下个月出差继续。。,亲，优美整洁的环境，带来好的心情，快乐从这里开始，欢迎下次一定再来！,su
720938939,2635482962,2462356863,远方遥远,http://www.xiaozhu.com/fangke/2462356863/,2016-04,和图片描述一致，小区很安静、安全，房东也很有耐心，入住了五天和舍友也相处的很好，因为都是年轻人，每天回来交流景点心得，总之都挺好的……,亲，您是住的我们单间，下次可以尝试我们的独立小套公寓。,su
720938939,2023618281,1785230835,_Daisy_,http://www.xiaozhu.com/fangke/1785230835/,2015-12,地理位置靠近苏州乐园。靠导航我们反正走路去苏州乐园也没觉得太远。每个房间有专门的密码，很安全。房间整洁，在高层，窗户是落地窗，有个小阳台，站在阳台上看风景不错空调的制暖功能还可以，不过我们比较怕冷，所以开了很久………总的来说还是不错的啦！,感谢两位美女认可，您的认可是我们最大的动力，欢迎以后再来！,su
720938939,2001375370,61152700,铭章公主,http://www.xiaozhu.com/fangke/61152700/,2015-12,性价比高，真实环境与描述相符，拍照了但是跟房主的图片没啥区别就不上传了。最近的公交站是狮山街道站，具体位置在竹园路和黄埔街路口沿着黄埔街向南走两分钟左右，公交打车都很方便，滴滴打车也便宜。小强也很热情。希望我的点评能帮到大家。,感谢入住，欢迎下次再来！,su
720938939,1916314870,1685306935,灰太狼不回来,http://www.xiaozhu.com/fangke/1685306935/,2015-12,环境很好，和图片描述一样，周边交通方便，是一次值得的入住，另外房东人很好。,帅哥，感谢认可，欢迎下次再来(⊙o⊙)哦,su
720938939,1868116734,1773390835,Tc79,http://www.xiaozhu.com/fangke/1773390835/,2015-11,房子新，安全，管理规范，公交也很方便，每天都有阿姨来打扫，也卫生,感谢，您的认可，欢迎下次再来(⊙o⊙)哦！,su
720938939,1443646534,1393363935,纷纷暮雪,http://www.xiaozhu.com/fangke/1393363935/,2015-09,很满意，有机会还会住这里，卫生很好，有衣柜用起来很方便，这间是有阳台的，感觉很不错，性价比很高的房子，,美女一枚，下次一定要来哦！,su
720938939,1143042264,1140741365,小强baby,http://www.xiaozhu.com/fangke/1140741365/,2015-05,来苏州旅游，第一次在小猪上订房，住得那么舒服，女朋友也很喜欢这里的环境，房东和接待客的亲也很热情，待人友好， 房间也很安全，配置了智能密码锁，密码是一客一换的，这个就让我很有安全感，还可以做饭，小区楼下就有一个超市，超市有卖菜的 可以买来自己做饭，让我找到了家的感觉，小区安保到位，很安全，下次有朋友来苏州我会第一时间介绍去那里住，嘻嘻,亲，感谢您的认可与支持，这么多字的评价，充满了满满的爱，欢迎您和您的女朋友，下次再来！,su
720938939,757171038,749724238,liuyanjing,http://www.xiaozhu.com/fangke/749724238/,2015-03,干净，整洁，安静，安全，物美价廉，很满意！,一对小情侣，沟通非常愉快，欢迎下次再来！,su
720938939,756698738,749620038,王宪霞,http://www.xiaozhu.com/fangke/749620038/,2015-03,呵呵~~第二次住了~~房东还是那么热情~在苏州算是性价比相当高了~,美女，欢迎下次再来哦！,su
720938939,749675838,748002038,苏a苏,http://www.xiaozhu.com/fangke/748002038/,2015-03,图片与房间一致，入住满意！干净卫生，小区环境也很好，我订的这个房间，有阳台，还可以晒太阳，呵呵！,感谢您的评价，也感谢您的支持，我们会继努力做的更好，推出更多的房型，满足大家的需求，乐居短租公寓有从68元/天起的实惠单间到598元/天的新区最高档的涉外国际公寓，房型有单间、单身公寓、一室一厅 、二室一厅、三室一厅，四室两厅，地点有:苏州乐园店、狮山国际公寓店、寒山寺店、青庭国际公寓店，酒店配置，任您挑选！,su
1205184205,4470745812,1943074771,L1aro0,http://www.xiaozhu.com/fangke/1943074771/,2016-03,好 好好好好好,来苏州闯荡的少年，祝未来事业有成,su
1205184205,4380186312,2247354845,大风哥哥,http://www.xiaozhu.com/fangke/2247354845/,2016-07,在这边住了一个多月，感觉挺好！ 阿姨会经常来打扫卫生，小区环境不错，挺安静的，没有乱七八糟的人！,大风哥哥加油，看好你,su
1205184205,3873000328,2247354845,大风哥哥,http://www.xiaozhu.com/fangke/2247354845/,2016-07,房间装修的挺好。 书桌很喜欢。,喜欢就好，祝旅行工作愉快,su
1205184205,3032149028,3005074229,涼风,http://www.xiaozhu.com/fangke/3005074229/,2016-05,挺好 空调热水什么都有 双人床 wifi居然装在天上，有想法。。,祝苏州工作愉快，并可以创业成功,su
1205184205,2700661862,1657647835,大怪兽学长,http://www.xiaozhu.com/fangke/1657647835/,2016-04,不错不错 一应俱全 很满意,不错不错，文青艺术青年，欢迎再来,su
1205184205,2417416962,2288770445,9hek,http://www.xiaozhu.com/fangke/2288770445/,2016-03,挺好的，下次有朋友过来还让住这边,不错的一个姑娘，欢迎再来苏州,su
1205184205,2097137081,1186427335,Mrs_韩,http://www.xiaozhu.com/fangke/1186427335/,2016-01,第一次用小猪短租，本来在家还挺忐忑的，过去住了几天都舍不得走了！我过去的时候是下午，走进小区联系了阿姨，阿姨带我去看房间，一进房间第一映像是很干净，整体的给人很温馨舒适的感觉，大到墙壁，沙发凳，办公桌，小到电灯，卫生间，还有准备的衣架等等，无不体现了房东的用心！阿姨人真的超级好，妹妹长的好漂亮，和她们相处没有刚见面会有的拘谨反而很愉快，感觉没住两天呢就要走了，哎！下次有机会还要过去住！,,su
1205184205,1674605434,1611909335,fylw14,http://www.xiaozhu.com/fangke/1611909335/,2015-10,房间装修的很不错，房东也很热情。住在他几天都是房东妈妈帮忙洗衣服，感到很不好意思。除了位置稍微有点偏，其他都挺好的。推荐入住,,su
1205184205,1556324934,1468285235,jtfwgy,http://www.xiaozhu.com/fangke/1468285235/,2015-10,相对离苏州市区有点远，好在公交方便畅快，到市区一路路宽站短，对于在北京的人来说，一个小时到苏州市区一点儿不算远。而且价格摆在那里，比附近的速8酒店的大床房便宜了一半的价钱。 类似公寓房，独门独户不混住，挺安全的。 房间利落干净。别当自己在住酒店，反正自己家住的也就差不多这样了。 房东人也挺爽快的。印象不错，挺好打交道。,爱干净的一个姑娘，非常好，欢迎再来,su
1205184205,1538695734,1520211235,你那么美0u,http://www.xiaozhu.com/fangke/1520211235/,2015-10,房东大哥很好，到了之后还给我们推荐哪里适合玩，他的同学还带我们到车站，很喜欢房间的布局。就是有点远，开始的时候朋友还在抱怨，但住了以后就说还是很不错的，房间布局我也很喜欢。走了还让我们提意见改进，竖个大拇指。,,su
1205184205,1536021334,1479226735,olivia996,http://www.xiaozhu.com/fangke/1479226735/,2015-09,除了坐车有些不方便其他真的很好 而且房东人超好 很干净 连着住了好多天,一位聪明的姑娘，欢迎下次再来,su
1205184205,1426568934,1164126275,zzxamy,http://www.xiaozhu.com/fangke/1164126275/,2015-09,干净，卫生，清净，挺舒服的！,谢谢您的中肯点评，有什么需要帮助的可以直接招呼一下，祝您苏州的行程愉快，顺利,su
1205184205,1401330834,1234240635,闻气味,http://www.xiaozhu.com/fangke/1234240635/,2015-08,房东人超级好，虽然入驻第二天房东就有事出差了，他把所有的事情都交给同学去打理，是不是还问我住得怎么样。房间很干净，缺什么东西都可以找房东要（因为房东就住在楼上） 由于只是暑期实习短住，看到这个便宜，就选了这个。对于在创意产业园，中科院纳米所，园区工业学校上班的人来说很方便，早上都有公交（虽然很挤但是总是有的 上班族免不了 要想不挤就早点出门喽）。就是位置在车坊镇上，对我来说有点偏僻，如果只是工作住进来还是很不错的。,非常好的文青，对东西非常爱护的小伙子，非常好，欢迎再来，答应下次他老爸来苏州免费入住一晚,su
650558801,3215141028,1730133535,HSHhuang,http://www.xiaozhu.com/fangke/1730133535/,2015-11,价格实惠房间还不错,,su
650558801,3001050862,106495200,忘却庄园,http://www.xiaozhu.com/fangke/106495200/,2016-05,房东姐姐超好的，去的时候她家房子刚好在装修，于是就帮我订了附件酒店的房间，出门就是公交车站了，去汽车南站也特别近正合适我呐。虽然没有真正入住这里，但是房东姐姐给我的印象就是很热心很替房客考虑的，房子肯定会收拾得非常干净舒适的。以后如果有去苏州或者朋友去，一定会建议订这里房间的。,因为院子装修，所以没能让客人入住，帮她订了附近宾馆，双方满意。客人说，在苏州遇到的都是好好人，热心人，应该是位懂得感恩的阳光女孩，可惜没见着,su
650558801,2769926662,2744075663,南风梦泽,http://www.xiaozhu.com/fangke/2744075663/,2016-04,很好的一次短租，如果不是后面几天被人预定了，估计还会多住几天。,,su
650558801,2610494062,2531838963,xumeng1213,http://www.xiaozhu.com/fangke/2531838963/,2016-04,房子不算大，但是很有家的感觉。阿姨人很好，租了三天住了两天，走时阿姨多退了半天房租，让人很感动。小区附近有工人文化宫、工人文化宫南、竹辉路三个公交站，助你畅游苏州，到哪都不用转车，在校学生来姑苏强烈推荐哦！,很好的两个男孩子，谦虚懂礼貌，临走时，收拾得很整洁。,su
650558801,2539211062,1258154635,乡村雨露,http://www.xiaozhu.com/fangke/1258154635/,2016-03,总之感觉很好的,这么快就点评啦，还没退房呢,su
650558801,2298515444,1735960635,eric0425,http://www.xiaozhu.com/fangke/1735960635/,2016-02,地方很好找，一下子就找到了。因为晚上到的，房东还在收拾屋子，房间也很干净，除了洗漱是在外面。很愉快的入住。,,su
650558801,2075265881,1974015171,妖靡,http://www.xiaozhu.com/fangke/1974015171/,2016-01,交通方便.游2.好行2.都能到.在文庙古玩附近.离观前街也近.离汽车南站也进.近商业区.小区也好找.进门走到头.右转到头就是.安静.独门独户.独立卫生间.淋浴.有个院子.有电视.有无线.不好的就是浴室在院子里.有点冷。,是呀，淋浴的空间没有暖气，比较简单，冬天会觉得冷，可以借用房东浴室。,su
650558801,2018163281,1228740405,嘉嘉vicki,http://www.xiaozhu.com/fangke/1228740405/,2015-12,来的时候房东阿姨正好在换床单，有一个独立的小院子，晒衣服，洗漱都很方便。有一只很可爱的狗，希望格格下次看见我不会再叫啦,嘻嘻，很可爱。,su
650558801,1691841934,1613979535,yueshened,http://www.xiaozhu.com/fangke/1613979535/,2015-10,超级好的一次经历房东阿姨人很好也很热情，临走一晚还和房东阿姨还有阿姨的父母聊了聊天多了解了点苏州，还有个小狗格格也很可爱，房间住得很舒服像回家一样，一般都不写什么评论的但这次要非常推荐,谢谢好评，是个大方安静的大学生。,su
650558801,1627404834,1617851235,吴大侠,http://www.xiaozhu.com/fangke/1617851235/,2015-10,很好的房东，两天出差苏州，体验了一下短租，很不错！下次来苏州还选择这里！,客人很安静的，也似乎不愿意添麻烦，交代几下就静静住下了,su
650558801,1602615534,1488096835,tourist,http://www.xiaozhu.com/fangke/1488096835/,2015-10,灰常热情棒的阿姨～很详细的告诉了怎么过去～交通也很方便～匆匆忙忙的度过了俩天～有机会再来苏州，只照了几张照片，大家可以看下～强烈推荐哟～,很有心唉，还照了两张照片,su
650558801,1563819134,833552138,yww624,http://www.xiaozhu.com/fangke/833552138/,2015-10,性价比超级高，房主人很好，周围交通方便 总之很喜欢,谢谢好评,su
650558801,1546003134,1211841205,苹果爱园,http://www.xiaozhu.com/fangke/1211841205/,2015-09,性价比很高，阿姨也很热情，由于是晚上去的， 挺晚的了，所以阿姨也很晚去给开门的，交通很便利，去附近都很方便，不过国庆节很堵车，特别严重。,很懂礼貌的大学生哦，离开时房间整齐，还留了一张便条，蛮温馨的。客人到达前有感冒前兆，到达时已经凌晨四点，先去附近的100医院挂了夜急诊再入住的。,su
650558801,1387264634,1282824735,梁思燕,http://www.xiaozhu.com/fangke/1282824735/,2015-09,非常满意 房东人非常好 下次有机会还会租,,su
650558801,1323008934,1171448075,faywang,http://www.xiaozhu.com/fangke/1171448075/,2015-06,非常好的一个地方，还有小院子,第一次把钥匙寄存门卫，客人自己先回家入住了。,su
650558801,1316055034,1266206035,靠谱小男生,http://www.xiaozhu.com/fangke/1266206035/,2015-08,阿姨人好真好，又活泼有会帮助人，真是个好心的苏州本地人，今天是我最困难。也是最烦一年，在苏州几天感觉还是挺温暖的，住房在南门附近，交通特别方便，离市中心，医院都很近，房子不大，但是住在跟温馨，在苏州几天，一直都忙，跑医院，阿姨还跟我介绍医院，是个有热心的人，还便车带我去医院，下次去苏州，还会跟阿姨预约的,客气啦，举手之劳。现在换了新的床垫，睡着舒服多了。,su
650558801,1243176634,1168959775,ggx2015,http://www.xiaozhu.com/fangke/1168959775/,2015-08,出门在外，这是住着最舒适最贴心的一次。房间交通极其便利，离市中心三站公交，到著名的十梓街步行即可，沧浪亭、文庙等就在马路对面，到哪儿都方便。住宿环境非常舒适，独立卫浴，一个房间外加一个非常有生活气息的小院子，独门独院，安静私密又自由。空调随便开，WiFi随便用，没有任何额外费用。最重要的是各种细节都考虑到了，洗衣粉啊晾衣架啊洗发水啊牙膏啊，甚至还为我们准备了新买的牙刷！不是快捷酒店的廉价产品喔，跟妈妈准备的一样～！很有诚意呢～虽然我们自己带了，但还是被感动到～！此外，房东阿姨超级好，热情又温柔，我们两次忘记带钥匙（锁在屋里了，被自己蠢哭T^T），阿姨还特意从外面赶回来给我们开门～！最后要走了阿姨还给我们准备了冰凉消暑的绿豆汤喝～！总而言之，没有其他民宿的糟乱，也没有快捷酒店的冰冷，这里是舒适温馨而又高性价比的最佳选择！(^_^),大学生妹妹好会写啊，写下这么多体会。我家出门是比较方便，入住后不收押金，没有其他费用， 退房时，只要留下钥匙就可以了。 经过小猪的实名认证的客人， 我觉得都是值得信赖的，素质都不错，,su
650558801,1228018504,1183139835,ludan2015,http://www.xiaozhu.com/fangke/1183139835/,2015-07,住的地方很宽敞，各项设施齐全，出门就是公交站，可以方便到达各个主要景点。阿姨非常热情，入住当天听说我没有吃晚饭，还端来了粥和水果，必须点赞！ 听说有天小猪的工作人员来房东这里实地考察了。小猪的认真负责可以让房客更加放心。也给小猪点个赞！,,su
650558801,1217783504,1175829465,xiao楠,http://www.xiaozhu.com/fangke/1175829465/,2015-06,很热情的大姐，去苏州找工作的，来去匆匆，没有时间去看看苏州的风景，以后有时间去苏州玩，还会住她家的。,是个安静礼貌的大学生，房客临时决定少住一天，我的第一反应是过了网上退款时间，房客很大方说不要退款了，我表示如果再有机会入住苏州，可以免费一天。后来别的客人遇到同样的问题，我通过微信退了半天的费用，双方都觉得很满意。其实我也是可以给房客弟弟发个小红包的，似乎一直欠了这份人情。,su
650558801,1210375204,1167657975,三水番为潘,http://www.xiaozhu.com/fangke/1167657975/,2015-07,中午到的苏州，一到苏州，阿姨就发怎么到她们家的消息给我，阿姨特别暖心，人特别好，还经常可以在她们家蹭饭吃，和她一起聊天，感觉超好，就狗狗第一天见我总是叫，吓死我了，后面就不经常叫了，阿姨家交通超方便，就是这样才更有理由选择她们家了，希望自己还有机会去苏州，苏州真的很不错，风景好，人更好。,房客是个大学生，因为行程提前，和在住的客人有冲突，推荐在沙发上住了两天，这样相互有了更加充分的沟通，妹妹蛮随意的，积极阳光，礼貌谦让，多了一位小朋友。,su
650558801,1195045054,1188742365,zufangsy,http://www.xiaozhu.com/fangke/1188742365/,2015-07,这是个一楼后院改造成的房间，第一感觉布局出乎意料，虽然是背光的，但这简直是个阳光房的调调！另外庭院两边还安装上了遮光窗帘，水池和淋浴间在院子里，厕所在室内，如果短期出差的话还可以做饭！当然家庭出行也很适用！由于比约定的时间早去了，正好赶上房主打扫卫生换床单，房租很贴心很热情，下雨天的，门口还换了新的地毯，很幽默地说正好擦鞋，呵呵！甚至连马桶都用抹布擦的晶亮的！说妈妈式服务有点腻歪啊，但保姆式服务绝对是有过之而无不及的！实物图大伙瞄瞄吧…,这个软件要用电脑才能完成点评，手机应用无法完成点评，这是不方便的地方。看了房客妹妹住了一天的体验，房子的构造情况描述得挺到位的，还上了这么多照片，挺用心的。,su
650558801,1182605634,1008260760,landaxuesheng,http://www.xiaozhu.com/fangke/1008260760/,2015-05,（不好意思到现在才点评）小屋子干净又温馨，住的非常舒服。房东姐姐人特别特别好，我初到苏州，在她家过渡了几天，她告诉了我很多苏州当地的有用信息。晚上还有电蚊香，有什么需要房东都会尽量满足，住的好开心。,客人很客气，我提供公交卡方便其出行后，还买水果表示感谢，挺不好意思的。,su
