hid,did,uid,uname,ulink,checkindate,content,reply,CITY
3224505430,4189279628,3670095329,朴丢丢,http://www.xiaozhu.com/fangke/3670095329/,2016-07,老板娘人挺好的,,sh
3224505430,4086532028,3645232929,eu1uk7,http://www.xiaozhu.com/fangke/3645232929/,2016-08,很不错，离地铁很近方便,,sh
3224505430,3901146028,3661903729,JillC,http://www.xiaozhu.com/fangke/3661903729/,2016-07,小区很安全很方便，餐馆、超市、包子店、全家、水果店、打印店、家俱店、修车店，什么都有，离万达广场也很近，商场旁边就是地铁口，交通便利。房子通风采光挺好，房间摆设温馨，有衣柜、床头柜、小桌子和电扇，应有尽有。最重要的是房东Sisi姐很用心，再忙都会回信，时常过来关心，然后因为天气特别热，还安装了空调。太感动了！大推~,,sh
3224505430,3681089328,3659265529,j6ln,http://www.xiaozhu.com/fangke/3659265529/,2016-07,房间不错，房东人很好，一直问有什么需要帮助的,,sh
3224505430,3433154128,2183200693,ILovelife,http://www.xiaozhu.com/fangke/2183200693/,2016-06,小区环境比较干静整洁，而周边的饮食消费挺多样化，出行交通十分方便的；更重要的是房东大姐为人相当好：租金吗也没有收，为满足我学习的小要求，主动将自己房间的电脑桌给到我这边用，临走时还拿了些水果送我，真是太客气啦！！,,sh
2086115982,4227102012,4133037329,lfben29,http://www.xiaozhu.com/fangke/4133037329/,2016-08,房子还不错,,sh
2882625462,4530941612,3627900229,shirleyxy,http://www.xiaozhu.com/fangke/3627900229/,2016-07,还不错，比较便宜，但是离车站太远,,sh
2882625462,4202760828,3492877529,7x9vdd,http://www.xiaozhu.com/fangke/3492877529/,2016-06,到上海能找到住的地方已经不错了！因为自己是路痴！还好自己会坐地铁！店家也很热心出来接我们，是位很帅很帅的帅哥约！看到他时已是满头大汗！很辛苦！毕竟我们去得比较晚！到了房间感觉还可以！因为价格合适和房间的价位差不多！很累就休息了！第二天起来慢慢看的时候发现被套没有换洗过！有点不干净！住的人也多！卫生间公用的！洗衣机也是有点涨！就是希望店家：每次别人退房，就拿换洗的被套去换！整体感觉挺好，忘掉不好的！,,sh
2882625462,4092563428,3991187829,VIP深碎犰狳,http://www.xiaozhu.com/fangke/3991187829/,2016-08,蚊子太多了，建议配备驱蚊液,,sh
3306114829,4530755312,3426604329,做人要诚信,http://www.xiaozhu.com/fangke/3426604329/,2016-07,在这里喊声姐，我都觉得讽刺，刚来的时候觉得姐挺好的，房子就那样吧，可是人不诚信，说好退房钱，结果就人间蒸发了，电话不接，短信不回，（本人是线下付款） 那钱就当是捐了吧,,sh
3306114829,3608119028,2855498863,shirleyshen,http://www.xiaozhu.com/fangke/2855498863/,2016-07,和想像的有点差距 房东美女人不错 努力的想法把房间布置的更好 加油 希望越来越好,,sh
1879344634,4107135328,3879470629,张正贤,http://www.xiaozhu.com/fangke/3879470629/,2016-07,住了一个礼拜多 十分满意 下次来上海有机会还会选择这,利用假期深入社会体验生活，非常好，祝今后一切顺利。欢迎再次光临。,sh
1879344634,3470765328,2205003593,dirac_xu,http://www.xiaozhu.com/fangke/2205003593/,2016-06,很好，谢谢大叔！,小伙子阳光帅气，学计算机的，很快就找到合适的工作。聪明有才，欢迎光临。,sh
1879344634,2463984162,1927163271,风动1113,http://www.xiaozhu.com/fangke/1927163271/,2016-03,第一次体验小猪短租，非常棒，性价比简直了。房东大叔人很好，入住期间给他带来很多麻烦，但是受到的是理解和宽容。啥都不说了，以后有机会还来大叔家，希望自己不要再犯错了。,首先谢谢你的入住。 小伙子精神，有礼貌，相处非常愉快。 祝小伙子生活愉快，事业有成。 欢迎再次光临。,sh
1879344634,2299896126,2229475245,leal0213,http://www.xiaozhu.com/fangke/2229475245/,2016-02,大叔人很好，便宜实惠,小伙子非常有礼貌，学习工作都挺好的，未来人生必将一片光明，前途无量。,sh
1879344634,2137555659,2128469160,aprilgong,http://www.xiaozhu.com/fangke/2128469160/,2016-01,这次因为我的原因没有住上很抱歉打扰啦～,欢迎再次光临。,sh
1219717105,1651958834,884820759,zhonghui,http://www.xiaozhu.com/fangke/884820759/,2015-10,阿姨是个很热情好客的人，住在这里和阿姨还有其他女生一起吃饭看电视真是开心，感谢您和小猪短租,你也很有礼貌，虽然没见过面，但猜你一定乖巧听话当然加漂亮，哈哈,sh
1219717105,1594230134,1440090435,夏日的紫舞曲,http://www.xiaozhu.com/fangke/1440090435/,2015-10,住了11天，超级舒服，阿姨把家里收拾的非常干净，菜做的也很好吃，因为找到工作才搬走的，有机会会回去玩的，还在那里认识了一起合租的室友，非常开心,哈哈，常回家看看，你们找到工作的小朋友都可以组个团了,sh
1219717105,1526674934,1492343735,萧萧2015,http://www.xiaozhu.com/fangke/1492343735/,2015-09,阿姨人很随和，到了以后出来接占，还做了面条，味道很赞！到了以后就像自己的家一样，很温馨，很干净！一尘不染啊！我家我都没收拾这么干净！ 晚上也很安静，住的很舒服！ 从徐泾东地铁出来做公交要20多分钟，对于我这种在北京的人这点时间习惯了！龟毛的嫌弃麻烦的慎重考虑吧！不过性价比超高奥！都是女孩子，也很安全！,谢谢入住哦，写的也很中肯，虽然我没见到，但我想你一定是个爽快的妹妹，哈哈,sh
1219717105,1364821334,1242603835,kikosy,http://www.xiaozhu.com/fangke/1242603835/,2015-08,非常感谢阿姨的招待！,,sh
1362806735,4461132812,1208190905,inkhikol,http://www.xiaozhu.com/fangke/1208190905/,2016-08,很好！！谢谢房主姑娘～！,,sh
1362806735,4295408812,3696663629,hv1f,http://www.xiaozhu.com/fangke/3696663629/,2016-08,我又回来了，懒得走啊~住得舒服啊~ 之前住房间，这次回来住的沙发，和房间的妹子都熟悉也没有什么不方便的，沙发是出乎意料的舒服，客厅空间也大，通风好，采光也可以，超性价比的选择，懒得拍图，反正也续订了，之后再发吧~详见下期分解，哈哈,,sh
1362806735,4204149128,1791783335,cn_qg,http://www.xiaozhu.com/fangke/1791783335/,2016-08,交通很方便，环境不错！室友都很和善，有机会再入住。,,sh
1362806735,4150773828,4022955329,ZzWendyzZ,http://www.xiaozhu.com/fangke/4022955329/,2016-08,房子位置离地铁站很近，交通很便利，小区周围环境也很好，靠近家乐福买东西超级方便，房间跟照片一样干净整洁，沙发也很舒适。美女房东和同住的妹子人都很好，还有狗狗也超乖超可爱，以后如果需要还会来住，很不错的短租选择。,,sh
1362806735,3857124028,3765480029,Amanda__1101,http://www.xiaozhu.com/fangke/3765480029/,2016-07,很干净的屋子哦，房主姐姐人真的很好，同住的妹子也很好客，还有萌萌的宠物呦,,sh
1362806735,3803181228,38576900,ranwei666,http://www.xiaozhu.com/fangke/38576900/,2016-07,房间干净整洁 和图片无差别 值得入住,,sh
1362806735,3762777628,3696675529,n5580d,http://www.xiaozhu.com/fangke/3696675529/,2016-07,这里靠近浦江地铁站交通特别方便，附近还有商场购物也特别方便，推荐这家,很有素质的男生，走时房间收拾的干干净净，欢迎在来,sh
1362806735,3695101528,3559516929,kv5u,http://www.xiaozhu.com/fangke/3559516929/,2016-07,位置优越，交通十分方便，周围环境也不错，满意,很好的房客，可惜这次没见上一面，微信一直有沟通…欢迎在来噢！,sh
1362806735,3602385128,3409907529,帅帅2820,http://www.xiaozhu.com/fangke/3409907529/,2016-06,再去上海还会入住,欢迎再来哦！,sh
1362806735,3482894728,3409907529,帅帅2820,http://www.xiaozhu.com/fangke/3409907529/,2016-06,小区绿化特别好，位置也很方便，下地铁六七分钟就能到。房间干净，整洁，给人舒适的感觉。房东姐姐人也很好，帮助解决各种问题，很好相处。推荐给大家。,谢谢帅帅，希望你旅途一切顺利！,sh
1362806735,3295560028,3228666329,寳贝ng,http://www.xiaozhu.com/fangke/3228666329/,2016-06,整体环境非常好！1干净整洁的厨房可以做饭，厨房用品齐全，经济实惠；2宽敞明亮的阳台可以洗衣服晒被单，还可以在小桌椅上读读书写写作业；3小区内部环境非常好，安静干净非常适合居住的中高档小区，治安良好；4小区周边配套设施非常好，家乐福超市和华侨城商业中心就在对面，生活非常便利；5地铁8号线就在小区周边，去市区工作和外出非常方便！最重要的是，房东贝贝小姐是个非常Nice和漂亮的女森！,谢谢宝宝的评论，宝宝也很乖^_^,sh
1362806735,3029678428,2834577763,MrsSandman,http://www.xiaozhu.com/fangke/2834577763/,2016-05,小区的环境真的很好 附近也很方便 有商圈 有超市 离地铁站就六七分钟的距离 八号线很方便 沙发很软 也很安静 认识了很nice室友～嘿嘿 满意～,,sh
1362806735,2847238962,2652939963,qqtravel,http://www.xiaozhu.com/fangke/2652939963/,2016-05,非常好的房东，小区环境也很舒适，上海下雨，房东还给了备用伞。,美女导演，才女一枚，期待早日看到你的影视作品！祝一切顺利！,sh
1362806735,2842860062,2164122160,69号星球,http://www.xiaozhu.com/fangke/2164122160/,2016-05,房东姐姐人真是超级棒的，不仅长得漂亮，人还很亲和。本来订的是沙发，过来后看见正好还有一间带榻榻米式窗户的次卧，果断更换了这间，而且签租一！个！月！。这里真的超级方便，地铁真的就在对面，家乐福就在阳台对面，真的好宜居 。房间很舒服，虽说装修不能算豪华，但很温暖。好喜欢这个床头灯。,非常可爱的妹妹，才华横溢，会作词作曲，太棒了！,sh
1362806735,2621117162,2365383963,chenjiusong,http://www.xiaozhu.com/fangke/2365383963/,2016-04,小区环境优美，室内干净整洁，房东颜值高且热情，很开心能入住此处。,谢谢你用心评论，房客人不错 也很安静整洁！,sh
1362806735,2374395062,1765173935,老七qs,http://www.xiaozhu.com/fangke/1765173935/,2015-12,房东人不错,房客人很好,sh
1362806735,2359794562,2307667127,Smeky,http://www.xiaozhu.com/fangke/2307667127/,2016-03,因为客厅的租客续租了，姐姐帮我免费换到房间了，小区很方便，姐姐人很好很亲切,谢谢 很高兴认识你！,sh
1362806735,2285685644,2250659645,Jack_谢,http://www.xiaozhu.com/fangke/2250659645/,2016-02,很安静，很舒适！,阳光男孩 房间保持的很整洁 谢谢！,sh
1362806735,2225938744,2139516160,彩虹糖123,http://www.xiaozhu.com/fangke/2139516160/,2016-01,由于工作原因第一次短租，房主人很好，家里很干净，交通也很方便，是短租上选,很安静的姑娘、房间保持的很干净、欢迎回来！,sh
1362806735,2136168859,1638919835,老贺不老,http://www.xiaozhu.com/fangke/1638919835/,2016-01,在这里住的很好，描述和真实情况一样！其实有点私心不想点评了，因为下次过来还想住这里！房主是个美女～而且还是个才女！希下次再过来希望可以有机会多交流！,谢谢啊 欢迎再来哦！,sh
1362806735,2022537981,1728419835,Warren1026,http://www.xiaozhu.com/fangke/1728419835/,2015-12,贝贝姐家交通便利距离地铁8号线不到2公里距离，前往市区很方便。房屋整洁干净有序还可以沐浴。姐姐对我非常热情，我31日晚上半夜12点多才到姐姐家里姐姐一直等我到家.还有今天晚上贝贝姐怕我凉还主动给我换了一个厚被子，让我心很暖和。明天我就走了真的舍不得这里，贝贝姐还有婆婆，小姐姐，我们已经成为朋友了。希望你们保重，我有机会还会再来的。,很有礼貌，也很健谈，贴心暖男一枚……祝台湾行一切顺利！欢迎再来,sh
1362806735,2015190081,826897538,陈大拿,http://www.xiaozhu.com/fangke/826897538/,2015-12,环境超棒，贝贝姐很好，还会再去,欢迎再来哦(⊙o⊙)哦,sh
1362806735,1981208670,1765173935,老七qs,http://www.xiaozhu.com/fangke/1765173935/,2015-12,嗯 不错的,谢谢！欢迎再来哦,sh
1362806735,1948189070,826897538,陈大拿,http://www.xiaozhu.com/fangke/826897538/,2015-12,这里有度假村的环境，有成熟的配套商业中心，不到百米即有地铁直达闹市中心,谢谢！欢迎再来,sh
1362806735,1923621870,1584062835,陈abc,http://www.xiaozhu.com/fangke/1584062835/,2015-12,干净，安静，交通便捷。,谢谢好评！,sh
1362806735,1876831734,1833895635,巨野,http://www.xiaozhu.com/fangke/1833895635/,2015-12,环境很好，房东人很好，点个赞,欢迎再来！,sh
1362806735,1791248834,1754014535,伊藤真二,http://www.xiaozhu.com/fangke/1754014535/,2015-11,虽然因为突发情况没有来，但是还是给好评， 下次给优惠吧,欢迎再来哦！,sh
1362806735,1703757434,1673636335,杜婷0522,http://www.xiaozhu.com/fangke/1673636335/,2015-11,非常愉快的一次短租，姐姐人很好，很亲切，怕我不知道地方还专门打电话告诉我，非常贴心。一起住的小伙伴也特别友好，都是爱笑的人，被我各自问题问，都细心告诉我。 家里收拾的非常干净整洁，到处都摆着小绿植，很是喜欢，在一个自己不太熟悉的地方，能有这样一个空间和小伙伴陪着，踏实。 希望下次还能再来，唠唠嗑，说说话 。也谢谢小猪让我们相遇，遇见了彼此。,来上海求职的小妹妹，很活泼开朗，在一起聊的很开心，祝一切顺利！工作顺利！,sh
1362806735,1672323134,1662151135,杜苏南,http://www.xiaozhu.com/fangke/1662151135/,2015-10,干净卫生在华侨城小区里面，房东姐姐很漂亮人也很好，交通方便，五分钟就到地铁站了。洗衣机热水被褥枕头空调一应俱全，还可以做饭，这个真的是超值！客厅里还有房东姐姐的画呢，很棒是吧！哈！,标准处女男一枚^O^，干净整洁，还主动帮我打扫卫生，真让人省心，欢迎常来哦！,sh
1362806735,1605650334,1397131535,xujinfeng,http://www.xiaozhu.com/fangke/1397131535/,2015-10,住了这么多天，临了还有点舍不得了，相逢便是缘，希望下次还有机会再见！顺便说一下，房东做的花生糖真的超级好吃，手艺也太赞了！,好评 卫生保持的很好 ，房客人也很健谈，聊的很愉快，祝一切顺利！欢迎在来！,sh
1362806735,1562005434,1397131535,xujinfeng,http://www.xiaozhu.com/fangke/1397131535/,2015-09,还是好评^_^ 好评^_^,中国好房客！,sh
1362806735,1526676934,1492343735,萧萧2015,http://www.xiaozhu.com/fangke/1492343735/,2015-10,到了找不到！麻烦房东姐姐出来接的。很不好意思！姐姐人很随和，会告诉你公交地铁线路，还将未来几天的天气用微信告诉我！很贴心奥！ 姐姐家里很干净！让人很放松！放下了旅行的疲惫！ 家距离浦江镇5分钟吧！我走路慢，姐姐说要3分钟！8号线，去核心景点，人民广场等相对方便些！ 我住的沙发，客厅里无遮挡！介意的可以选择其他房间，不过大家彼此不干涉，也还好！,谢谢亲选择来我家住，欢迎在来喔！,sh
1362806735,1513713334,1397131535,xujinfeng,http://www.xiaozhu.com/fangke/1397131535/,2015-09,由于工作原因，所以在这要多住些日子，入住有一周的时间了，每天白天去上班，晚上回来休息，合租的室友也很好，很有素质，也很友善，而且都是美女哦，房东summer 也是美女，大家都是萍水相逢，一般都是互不打扰，但是偶尔也可以稍微聊会天，感觉也蛮亲切的。站在阳台就可以看到家乐福的后面，照片随便拍的,房客人很好 卫生保持的很干净 希望接下去几天入住开心！,sh
1362806735,1458894134,1397131535,xujinfeng,http://www.xiaozhu.com/fangke/1397131535/,2015-09,Summer 家离地铁口很近，几分钟的路程即到，交通非常便利。summer 本人比照片看上去更温和，，所以一进门那一刻我就消除了许多的不安，这两天接触下来现在有种在家的感觉，不再不安和拘谨了，从房内各种设施看得出房东很用心，再来说说卫生，真的很干净，也没有异味，很赞！我租的是沙发，但是睡着还蛮舒服的，反正就是一个晚上落脚的地方，我觉得性价比真的超高^_^，很适合我这种平民百姓，照片就不用上了，跟图片上的是一样的,谢谢亲用心的评论，也谢谢选择我家！,sh
1362806735,1443756634,1439961235,星鱼,http://www.xiaozhu.com/fangke/1439961235/,2015-09,第一次在小猪上租房，真的很惊喜，房子很棒！！！房子很干净，温馨，厨房里什么都有可以直接做饭哦，卫生间里面东西也很整洁干净，尤其喜欢房间的装饰！！！附近就是家乐福，还有各种便利店，对面就是8号地铁，交通很方便啦！最后一张是我租的小窝，很温馨，重要的是，房东姐姐人好好！！！,很文静有礼貌的姑娘，走时还整理好了床铺 ，谢谢支持！欢迎在来哦！,sh
