hid,did,uid,uname,ulink,checkindate,content,reply,CITY
1602108035,2338475662,2223503145,zw0gz0,http://www.xiaozhu.com/fangke/2223503145/,2016-02,姐姐家挺干净的，还可以烧饭！光线也好，如果不是过年的话周边肯定也挺热闹，挺好玩的！,正好在我回家的这段时间里入住的，开始还有点不放心把房子交给陌生人，但是弟弟过来看房，聊了一下觉得还比较踏实，就自己回北京度假，把房子客厅留给了这个弟弟住，回来的时候家里像没住过人一样，收拾的很干净。,hz
1602108035,2303738126,2268606645,我的心有扇门,http://www.xiaozhu.com/fangke/2268606645/,2016-02,东北的大姐，很健谈，工作很繁忙，虽然性别有差，但是这两天沙发生活过的很开心。非常聊得来。房屋环境十分朴素，值得短租，价格公道，地理位置优厚。离公司半小时路程，配套设施良好，旅行特推该处，有机会希望能过在有一次旅行,弟弟还是很有礼貌的，很注意家里卫生，而且比较健谈，从上学到美食，都能聊的很多。我这刚刚回家，所以家里稍微有点无序，希望不要介意。祝工作顺利吧！,hz
1602108035,2112680659,271139700,吴亚利,http://www.xiaozhu.com/fangke/271139700/,2016-01,地理位置特别好，下地铁就是，一点不假，房东人也特别好。,,hz
1602108035,1909330170,1615650735,卢熙婧,http://www.xiaozhu.com/fangke/1615650735/,2015-10,就像回到自己家一样舒服！位置虽然是在杭州萧山区，但是因为通了地铁所以非常的方便，到火车东站也只要半个小时，地铁方便！出地铁口附近就可以找到，很方便！有电梯。姐姐人很好！这是最关键的啊！感觉像多了一个姐姐。姐姐还会做早餐给我吃，好温馨！非常的干净！是很好的小区所以也非常的安全！,,hz
1602108035,1846289834,1767066235,涅槃乐,http://www.xiaozhu.com/fangke/1767066235/,2015-11,超好的房东！人很善良！希望以后能够多多联系！,大哥人很好，特别有礼貌，我这几天老加班，害的他在外面等我，但是他没抱怨过，还一直说是给我添麻烦了。来的时候带了酸奶，走的时候还买了栗子，说实话到了杭州还从来没吃过栗子，所以谢谢大哥！希望尽快找到合适的房子～,hz
1602108035,1738437534,102422400,run_sh,http://www.xiaozhu.com/fangke/102422400/,2015-11,虽然沙发有点短，但是房主和环境都非常好，赞,弟弟算是毕业旅行到的杭州，本来不打算接待男生的，但是因为这会儿男朋友在家，所以还好。出游比较匆忙，到杭州估计时间也比较赶，再加上我这几天加班很忙，没怎么太聊天。房客比较有礼貌，一直说怕打扰我们，走的比较早都很安静，把家里床铺也收拾好了，祝旅途愉快工作顺利！,hz
1602108035,1624896034,1615650735,卢熙婧,http://www.xiaozhu.com/fangke/1615650735/,2015-10,房东姐姐人很好！环境整洁！交通方便，楼下附近就是地铁站，去哪都方便！以后来杭州还可以住这里就好了,很客气的一个妹子，我们一起住卧室，早上起床时间差不多，所以基本每天一起能吃个早饭，有个室友的感觉还不错诶！晚上还买个披萨回来吃，很好！就是抱歉我也才到这边来，房子还没有做装饰，被子也有点薄，下次再过来就好啦！工作加油哦！欢迎下次来还住我家~,hz
3443249229,3673898028,3591585429,yrpuez,http://www.xiaozhu.com/fangke/3591585429/,2016-07,这是第一次住小猪，房东家很整洁，交通位置特别好，就在地铁站旁边～唯一不足就是楼层有点太高啦～不过屋子有两层～其他房客也都是很好的～我是出来玩～聊的很开心～下次去杭州也会住那里啦～,谢谢您的理解和支持，祝你旅途愉快！(^_^),hz
3443249229,3542882028,3437573429,byeors,http://www.xiaozhu.com/fangke/3437573429/,2016-06,很干净环境不错，闹中取静，离龙翔桥湖滨都不远，周围还有好多小吃和自行车租赁点，骑车5分钟到西湖兜兜风～ 交通很便利。房东大哥人特别好，订房之前还给打电话讲解房子和周围环境情况，还帮我把大行李箱扛上楼，一百个赞 好评好评！,谢谢！小姑娘善解人意！也非常不容易，一个人远走他乡，祝你早日找到喜欢的工作！,hz
2410291963,3666991828,3608397229,丹丹joy,http://www.xiaozhu.com/fangke/3608397229/,2016-07,挺好的，第一次住沙发,很好交流的妹子，祝顺利,hz
2410291963,3350634828,3277194229,desperateqin,http://www.xiaozhu.com/fangke/3277194229/,2016-06,"第一天是nightmare, 3楼没有电梯，自己提上去的，沙发太热，还没有小床单，给的是铺盖一起的小棉被，哈哈。没有枕头，只有靠垫。。。但第二天房东很贴心的给换了床铺，她家的小房间床铺还是不错的，但沙发夏季还是不推荐了！Anyway, 还是祝善良的房主生意兴隆",房间四件套都是一客一换的的，因为临时改变住的房间，美女说被子太厚，就给你换了个空调被，因为我也急着出门上班所以没有给你套被罩。美女有问题其实当时就可以和我沟通的哦，没必要这样委屈自己的。最后祝你旅途愉快！,hz
2410291963,2944247462,350906400,ise001,http://www.xiaozhu.com/fangke/350906400/,2016-05,小区环境安静 房主很好 下次有机会还入住,很好相处的大哥，欢迎你下次再来,hz
2410291963,2870462362,1804743635,Billy_Chou,http://www.xiaozhu.com/fangke/1804743635/,2016-05,房东人非常好，晚上快一点了还出来接我，并把东西都准备好，非常不好意思啊…房子总体来讲还是很不错，毕竟只是沙发也没办法要求那么多，休息好就好。不足是睡得时候有些闷热，而且开始有蚊子了…… 房东养两只猫，很温顺的，发出的声音像是小孩子的叫声特别可爱。整个晚上休息的还算不错，很安静 。,谢谢你的评价，祝你旅途愉快,hz
2410291963,2838981462,2804390363,陈博权,http://www.xiaozhu.com/fangke/2804390363/,2016-05,挺好的！房东家里有两只猫，蛮可爱的。,很安静的女孩子，希望你旅途愉快！,hz
2410291963,2827062062,2808173463,normo,http://www.xiaozhu.com/fangke/2808173463/,2016-04,感觉像朋友家 轻松随意 猫猫就睡在脚边,很好相处的男孩，被子也收拾的很好！祝旅途愉快,hz
2410291963,2605923462,2600532263,功勋饲养员,http://www.xiaozhu.com/fangke/2600532263/,2016-04,两只猫咪萌萌哒，一觉睡得很舒服。房东很好喵～,很不错，被子收的很好,hz
2734984663,4391015212,1504811135,ashleyzheng321,http://www.xiaozhu.com/fangke/1504811135/,2016-08,特别温馨，阳台赞爆啦，有机会还过来^,,hz
1497951135,4595488012,4544844813,2m86vk,http://www.xiaozhu.com/fangke/4544844813/,2016-09,非常实惠，方便,协商后提前退房,hz
1497951135,4084468728,3931027029,D_view_s,http://www.xiaozhu.com/fangke/3931027029/,2016-08,房东人很好，下飞机太晚了；路上又出了点状况，一直等到我晚上两点。家里特别干净，各方面都很舒适……,谢谢你，太累了，没来得及打招呼,hz
1497951135,3950320228,3881868829,duman130,http://www.xiaozhu.com/fangke/3881868829/,2016-07,要离开包邮区了，最后来一趟杭州找点能回忆的东西，住一晚匆匆离开，家里很安静很干净，晚上休息的还可以，我自己常年睡沙发，所以房东的沙发完全能接受，WiFi够快，淋浴够爽，唯一的问题可能就是位置偏僻一些，我本来就要滑板刷街对我到没什么影响，大概就这些了，据说满100个字有积分奖励，我就在多写一些字吧，祝入住的房客越来越帅气美丽~祝房东财源广进房子一套又一套,很帅的小伙子,hz
1497951135,2708509562,2646303263,洪华建,http://www.xiaozhu.com/fangke/2646303263/,2016-04,忘了拍照了我，应该留几张photo，有家的感觉，嘻嘻哈哈的！很开心！下次有时间还去住段时间！！ 你们也要注意身体！早点休息！,年轻有为的骚年，有缘再见,hz
1497951135,2482296162,2431036263,Renlie,http://www.xiaozhu.com/fangke/2431036263/,2016-03,哈哈哈哈哈我也没见着你,可惜没见着,hz
1497951135,2068011081,2039837182,cathylong,http://www.xiaozhu.com/fangke/2039837182/,2016-01,2位90的房东，知识背景丰富，非常擅聊。,很有想法很友善的一位姐姐，希望你的事业 越做越好,hz
1497951135,2018891581,1772221335,红红Lilian,http://www.xiaozhu.com/fangke/1772221335/,2016-01,与房东一口气聊了4个小时...,让我脑洞大开的房客～,hz
1497951135,1943232570,1791783335,cn_qg,http://www.xiaozhu.com/fangke/1791783335/,2015-12,房子很整洁，主人待客也很友好，天很冷也备有加热毯子等设施，一个字:赞。。。很不错，下次还会来住,很有气质和素养的叔叔,hz
1497951135,1748233734,1745715735,朴素不争,http://www.xiaozhu.com/fangke/1745715735/,2015-11,很赞，我靠还要5个字以上,好好人呐，还给我们带了水果，昨天聊了很多也学到很多东西，谢谢你~~,hz
1497951135,1742509234,1133547855,Lucianne,http://www.xiaozhu.com/fangke/1133547855/,2015-11,房东很好的人,不错的房客,hz
4187770929,4298238512,2558438363,yimis,http://www.xiaozhu.com/fangke/2558438363/,2016-08,房东小姑娘人很好 房间也很干净 很好相处呢,超级nice的辣妈 和超Q的宝宝～相处很愉快～,hz
2400457962,4620754012,3249975929,iGot7,http://www.xiaozhu.com/fangke/3249975929/,2016-08,还不错~.,,hz
2400457962,4315314812,3249975929,iGot7,http://www.xiaozhu.com/fangke/3249975929/,2016-08,整体都很好，除了网速一般，WIFI信号弱。,,hz
2400457962,4235275212,3027810629,mjjjjjjj,http://www.xiaozhu.com/fangke/3027810629/,2016-08,很好很好 很好,,hz
2400457962,4045464128,4031306129,开坦克的孙悟空,http://www.xiaozhu.com/fangke/4031306129/,2016-08,除了交通有点小不方便，其他的超赞，房间干净，很舒服，大家都很热情,,hz
2400457962,3990253728,2253794145,reginaG,http://www.xiaozhu.com/fangke/2253794145/,2016-08,干干净净房间，小区也比较新，挺好的,很和善的姐姐，感谢入住哦～,hz
2400457962,3248424528,2892604463,次不了辣的应先森,http://www.xiaozhu.com/fangke/2892604463/,2016-06,房间很大，客厅也宽敞，相应的设施也很齐全，最重要的是房东漂亮，有机会的话以后还来住…,宁波帅哥一枚，感谢入住，欢迎下次再来玩～,hz
2400457962,2620594562,2489754263,丁尧,http://www.xiaozhu.com/fangke/2489754263/,2016-04,非常棒的房间非常棒的房东，可惜行程变化只住了四天，以后来杭州出差都会优先考虑来这里，有家的感觉,很巧的房客是同事！欢迎下次再来～,hz
2400457962,2612809162,2565355863,燕归魂飞,http://www.xiaozhu.com/fangke/2565355863/,2016-04,房东人特别好，是个很年轻的姐姐，我问了很多问题，都很耐心地回答，住的房间不是很大，但是够用了，床单被套什么的也很干净，最喜欢的是厨房可以做饭，也不用自己带调料什么的小东西，房东那里都有提供，过去以后带条毛巾就好，性价比很高，推荐其它房客去住~,超级可爱的女孩纸！！！,hz
3197473833,4609243012,4455965313,晴空g2,http://www.xiaozhu.com/fangke/4455965313/,2016-09,房东很热情，居住环境很舒适，位置也很优越，一次不错的入住体验。,博士后姑娘，集美貌和智慧于一身，居然还单身，男生们去哪了,hz
3197473833,4263914412,1221536605,bluuuu,http://www.xiaozhu.com/fangke/1221536605/,2016-08,房东跟好沟通，服务很周到,一切安好，热爱户外运动的好少年！哦，对了，问题有点多,hz
3197473833,4125187928,2699596663,7ztm,http://www.xiaozhu.com/fangke/2699596663/,2016-06,很好，交通便利旁边就是地铁站,离开时候房间整理很好，因为有事外出，当晚简单聊了几句就离开了，接待不周，见谅哈！,hz
3197473833,3723758528,1504811135,ashleyzheng321,http://www.xiaozhu.com/fangke/1504811135/,2016-07,特别能侃的房东，也很贴心、地理位置超级赞啊强烈推荐，附近都订不到房间了。而且房东是个马拉松爱好者，墙上那快20个马拉松金牌简直太赞了！羡慕房东的人生～,小姑娘很nice，习惯也很好，聊起来也挺聊，经历丰富，美丽大方，值得推荐的旅客！,hz
2776094562,4308175212,3616032429,8rug,http://www.xiaozhu.com/fangke/3616032429/,2016-08,房东人很好，房间也住的蛮舒适的，就是交通可能稍微有一点点不是很方便,两个学生暑假实习，住了一段时间，不吵闹，走的时候房间干干净净的，下次再来咯,hz
2776094562,3232149328,2183200693,ILovelife,http://www.xiaozhu.com/fangke/2183200693/,2016-05,首先那北苑小区优雅清新的环境还是让人比较满意，且又遇上一对热情助人的90后恋人为房东，特别是那男房东任兄弟再三给我介绍周围好玩的地方，至于房间应该是刚装修不久吧，不但干净整洁且生活用品配备齐全，实物比网上图片要好的，本人一住便是两个星期呀……,很客气的一个男生，下次再见啦,hz
2397241663,4341874512,4243756713,洪小霁,http://www.xiaozhu.com/fangke/4243756713/,2016-08,非常棒的入住体验。小区门口就有一个公交车站，西溪印象城也不远，第一天就去西溪印象城玩耍了。小区整体都非常安静，关键是小区里面有塑胶跑道第二天早上起来就晨跑哈哈哈，晨跑的人很多还有打太极的老爷爷。房东非常棒哦，提前确认入住时间，房子非常干净整洁，各种问题也都有求必应。下次来实习还会住这里哒。,,hz
2397241663,3418011428,3027810629,mjjjjjjj,http://www.xiaozhu.com/fangke/3027810629/,2016-06,房东和租客都超nice！,很可爱的很有礼貌的一对情侣，感谢入住～,hz
2397241663,3138367028,2945718263,盐慎,http://www.xiaozhu.com/fangke/2945718263/,2016-05,很舒服的一次体验，之前有被太多app坑过各种图实不符，这次竟然完全一样，房间里外都很干净，房客们也都很友善。 总而言之，作为初次来杭州的求职者，能遇到这样的住宿环境，真的太开心了，惊喜满满。 可惜的是忘记续租了，所以要搬走了，还挺遗憾的。 很棒的一次住宿体验，开心。,做新媒体的小哥哥～人很好啊还帮忙一起搬床什么的，有机会多来玩～,hz
2397241663,2828648662,2489401663,根毛,http://www.xiaozhu.com/fangke/2489401663/,2016-04,很和谐，住了就不想走了。房东居然还可以点评我，醉了……,技术大牛，智商高～感谢入住！,hz
2397241663,2773238462,1161046705,jackyo,http://www.xiaozhu.com/fangke/1161046705/,2016-04,比较仓促，谢谢,人很赞的房客哟,hz
2397241663,2632188862,2462105163,烛芒,http://www.xiaozhu.com/fangke/2462105163/,2016-04,出来给学校干活还不给报销只好节衣缩食，最喜欢硬板床了，正好就是终于不会第二天睡醒一觉腰疼QAQ 房间超级好还有我长草好久的沙包沙发，一切都很好，有阳台有浴室还很干净~~~ 蟹蟹房东啦~【有点舍不得的样子,非常非常抱歉，没有即使告知您房间已出租，欢迎下次来玩！,hz
2397241663,2480110062,2171078360,孤单旅行666,http://www.xiaozhu.com/fangke/2171078360/,2016-03,住了很长一段时间，央企的房子，小区内环境不错，性价比很高，一起玩的也很好，走的时候有些不舍的感觉，有机会去杭州还会来的,机智的小伙儿！ 人超级好哒！,hz
2401093662,4629347512,2383995063,身正为范学高为师,http://www.xiaozhu.com/fangke/2383995063/,2016-03,"工作原因,晚评了。房间非常干净和温馨。非常适合出差、旅游居住。给予最好评价。",人很好哒房客,hz
2401093662,3376811328,3336328429,Angela锦梅,http://www.xiaozhu.com/fangke/3336328429/,2016-06,除了出行稍微麻烦了点，其他都很好，很不错的一次民宿体验,感谢入住！,hz
2401093662,3277208328,2976933463,ardorbird,http://www.xiaozhu.com/fangke/2976933463/,2016-06,在一个有门禁的小区之内，住的非常安心。房东非常热心，有什么问题积极帮你解决。房间配套设施非常好，住宿环境很舒心。,有政治观点的技术大牛，感谢入住！,hz
2401093662,3074680028,2999768263,Leonardo_Z,http://www.xiaozhu.com/fangke/2999768263/,2016-05,房东人很好，有问题也都很热心回答。没有什么不舒服的地方，和图片就是一模一样的。,没有接触太多，感觉很腼腆哈哈～不过人很好很可爱！希望下次能再见！,hz
2401093662,2916730362,2713281963,bob_,http://www.xiaozhu.com/fangke/2713281963/,2016-05,来附近出差、找工作、游玩的短期居住的不二之选,过来找工作的运营哥哥～很好相处！,hz
2401093662,2913808962,2489401663,根毛,http://www.xiaozhu.com/fangke/2489401663/,2016-05,这算什么点评啊……,好人一生平安！,hz
2401093662,2703129462,1777847735,he6f,http://www.xiaozhu.com/fangke/1777847735/,2016-04,住的挺舒服，就是吃饭有点太远。,很爽快的两夫妻！,hz
2401093662,2481487262,2253113345,v67z,http://www.xiaozhu.com/fangke/2253113345/,2016-03,真的很不错！,很实在的房客！人很好哟！,hz
3627522530,4030948528,2851624763,谜迷弥靡,http://www.xiaozhu.com/fangke/2851624763/,2016-07,在这里住得很愉快，房东人很好，缺什么就给你补什么，不用你操心。整体环境卫生都还蛮干净的，平时窝在自己的小房间里上上网也挺惬意，想出去玩，附近有杨家村公交站可坐，距离杭州东站，地铁口打个的十几分钟就到，交通还算方便，总之，居住性价比可以的。,,hz
3627522530,3884972328,3702535729,xiaok0629,http://www.xiaozhu.com/fangke/3702535729/,2016-07,房间干净整洁，小两口热情大方，女主人还给准备了洗漱用品，第一天非要留我和他们一起吃饭，两人厨艺都不错。住了10天中间女主人还专门准备了第二套床单被罩，非常感谢小两口的热情招待，很不错的一次短租体验。,房客很好，也是个互联网人，大家都比较说的来。因为平时上班，所以交流也不是特别多，但是房客人很好，还给我们吃梨！祝房客在杭州幸福的生活下去！,hz
2685873163,2879486762,2795909363,Rayquake,http://www.xiaozhu.com/fangke/2795909363/,2016-05,美女房东是个可爱的修图师小姑娘，人美饭也做的好吃，周末下班做了一桌好吃的，来杭州吃的最饱的一顿。,房客文明礼貌，大家相处融洽，很高兴通过小猪短租有缘结识一位朋友！,hz
2718357262,3606700228,3457276029,李梅芳,http://www.xiaozhu.com/fangke/3457276029/,2016-07,房东人很好，房子住着很舒服，虽然是沙发，但很宽敞，睡得很好,,hz
2718357262,3449233428,3445165529,wwx2468,http://www.xiaozhu.com/fangke/3445165529/,2016-06,过去的有点晚，房东也还是没睡。房子是跃层，沙发在楼下，很是清净。房东也考CPA呢，真是缘分啊！一起加油！,房客蛮健谈的，是个沙发老客了，不错的房客,hz
2718357262,3329270828,3249514629,一只猱,http://www.xiaozhu.com/fangke/3249514629/,2016-06,阿姨人很好，我们麻烦了很多事，阿姨也很耐心地帮我们。,这次由于时间原因没碰到她们，但从沟通来看是有礼貌的同学，也保持了我房间的整洁性,hz
2718357262,2925670062,2913901563,王佑嘉,http://www.xiaozhu.com/fangke/2913901563/,2016-05,蒋阿姨人很好，也很健谈。希望下一次有机会再住在阿姨这。,小伙子很爱干净，守时懂礼貌，也很健谈，是很不错的房客,hz
2718357262,2831307362,2736322463,Healerke,http://www.xiaozhu.com/fangke/2736322463/,2016-04,晚上迟了点才到小区。房东阿姨人很好很热情 大晚上的还陪着我们没睡觉 还特地为了我们留在了这里一夜。 为我们介绍杭州的景点 坐地铁的情况。还破费买了牙膏。 房间很温馨整洁，第一次住短租房。挺好的。（住的房间我只拍了只拍了镜面的 ）,小家伙有礼貌，比较文气，也爱干净，是不错的房客,hz
3575062730,3945297028,3614843529,hxoxr6,http://www.xiaozhu.com/fangke/3614843529/,2016-07,碧桂园小区，就在我们的学校（财经）后面，治安很好，进小区坐电梯都要刷卡，很安静在江边，周围有高尔夫球场，视野很棒，我的房间有个飘窗，很喜欢～最重要的是房东姐姐人很好，要离开前一晚还给我一些零食，这次住是准备考试的，总之很满意～,很可爱开朗的一位大三的小姑娘 也很勇敢勤奋呢 放暑假了 还留在杭州学习 。小姑娘素质很高 走的时候房间帮我打扫的很干净 还有些舍不得她走了呢 。希望在新的学期里 小姑娘学业有成 付出就有回报 加油！,hz
2155870360,3293225928,3143779729,ZHZe81,http://www.xiaozhu.com/fangke/3143779729/,2016-06,房东很热情细心，房间很有特色，非常好,很可爱很不错的小妹妹，你刚来萧山 有什么需要咨询的还可以问我的,hz
2155870360,2957898462,2702367863,迪拜0502,http://www.xiaozhu.com/fangke/2702367863/,2016-05,房间干净整洁 房主人很好,在同一屋檐下生活了半个月 从陌生到熟悉 已经可以以朋友相称 临别真的有点不舍 祝愿你事业爱情双丰收,hz
2155870360,2680475162,2662298363,现在的我19,http://www.xiaozhu.com/fangke/2662298363/,2016-04,房东是个很帅气的小伙子，据说还单身哦，真的很帅，又贴心又温柔，还贴心，看到他本人有点小小的激动呢，因为真的很帅。还有他们家的床，很舒服很舒服，房间干净整洁。如果不是自己是来出差的真的好想再住几天。现在只能退房了，下次有机会还是来找他。么么哒！！！,非常正能量的大美女 活泼开朗能说会道 大方不拘束 感觉像本来就是一家人一样 谢谢你带给我们一家人欢乐 祝你万事顺利 欢迎你下次再来我家入住！,hz
2155870360,2678558962,2652188663,Nanahello,http://www.xiaozhu.com/fangke/2652188663/,2016-04,性价比很高吖，谢谢 房东的热情款待，人很nice.,房客是一位漂亮又很大气的小妹妹 …?相处的很融洽? 欢迎你下次到杭州出差再次入住我家！?,hz
2155870360,2607968062,2590888563,Jande,http://www.xiaozhu.com/fangke/2590888563/,2016-04,非常棒的一次民宿体验，到达杭州时天蒙蒙黑飘起了小雨，到目的地又经历了一番周折，心情不免低落，但一进屋，房主人热情大方的招待，干净温馨的房间布置，让人如沐春风，给人一股家的温暖。 次日早晨，房主还做了暖暖的小米粥，临走前还蹭到了一杯鲜榨果汁，身为男生的我也为房主的细心有点心动了，建议女生前往调戏之，阿姨会很高兴的。,很好的房客，很有礼貌且能说会道，聊的非常开心，欢迎再次来杭州的时候入住我家，必定会一如既往的热情?,hz
2845954263,3226295128,3220377029,小猴王子,http://www.xiaozhu.com/fangke/3220377029/,2016-06,蛮不错，有吃有喝，房东热情大方，环境优雅舒适，住在高层往下面看视野开阔，心旷神怡。小区噪音少，房间里也很卫生整洁，家具很齐全，有免费WiFi可以用哦！24小时的热水，一流的环境，热情的服务，下次还来住 。,房客是东北来的小伙子，很热情，然后很爱干净，像是多交了一个北方的朋友，感谢小猪平台，可以遇到五湖四海的房客～,hz
2880549762,3142784428,2661614363,Oceanicc,http://www.xiaozhu.com/fangke/2661614363/,2016-05,房间特别舒服 干净，房东姐姐还请吃水果和早餐，人特别好，住这里几天感觉很棒,房客是刚来杭州找工作的，小伙子很爱干净，非常有礼貌，希望他的新工作棒棒哒～,hz
2880549762,2994328262,1132527349,ILouis,http://www.xiaozhu.com/fangke/1132527349/,2016-05,非常感谢美女老板提供的这间房子，很温馨。房子总体来说非常好，房主还为我们准备了水果以及洗漱用品。厨房物品非常齐全。总之，太满意了！ 温馨提醒：隔壁房间是一位颜值爆表的男单身！做菜好吃！潜力股！。欢迎广大单身女性前来租房！！！！！,房客是刚毕业的大学生，年轻有为，非常热爱生活，从他身上。我有看到当代大学生应有的一些良好的品质。积极向上，阳光朝气，自强自立，有规划地开始新的人生阶段。很欣赏这个年轻人，希望他以后的职场生活会有新高度，加油！加油！,hz
1542948435,2868174062,1351909635,AllenQuan,http://www.xiaozhu.com/fangke/1351909635/,2016-04,哈哈，这周上班太忙，今天才来小猪点评。太谢谢了五一收留我。 头天偷吃了个番茄，第二天又有早点吃，好感动。 呵呵，玩电脑了，电视没看都不知道坏了。,不好意思啊，你走了后，我才发现原来电视机坏掉了… 照顾不周。,hz
